generation,best_fitness
884,1521.4315185546875
885,1511.030517578125
886,1499.6533203125
887,1517.8687744140625
888,1529.010986328125
889,1517.5792236328125
890,1521.5438232421875
891,1525.4759521484375
892,1500.22119140625
893,1503.733642578125
894,1496.155517578125
895,1523.522705078125
896,1512.5877685546875
897,1509.2967529296875
898,1519.0712890625
899,1515.57080078125
900,1533.306640625
901,1521.3909912109375
902,1537.6634521484375
903,1482.2667236328125
904,1537.5906982421875
905,1542.55908203125
906,1536.0755615234375
907,1540.650634765625
908,1540.228271484375
909,1534.3822021484375
910,1554.4278564453125
911,1501.5992431640625
912,1509.6217041015625
913,1519.6583251953125
914,1515.3468017578125
915,1513.6578369140625
916,1516.3245849609375
917,1483.967529296875
918,1511.615234375
919,1520.365478515625
920,1560.9482421875
921,1552.9248046875
922,1504.0302734375
923,1501.4439697265625
924,1521.5797119140625
925,1521.2532958984375
926,1505.95703125
927,1503.9161376953125
928,1498.9298095703125
929,1505.6668701171875
930,1534.23876953125
931,1538.471435546875
932,1518.6368408203125
933,1525.8076171875
934,1538.7791748046875
935,1538.671630859375
936,1518.010986328125
937,1508.8465576171875
938,1521.099365234375
939,1505.1226806640625
940,1514.6646728515625
941,1496.2703857421875
942,1501.3626708984375
943,1514.099853515625
944,1550.063232421875
945,1534.4730224609375
946,1492.8095703125
947,1458.8177490234375
948,1471.272705078125
949,1510.2388916015625
950,1507.2525634765625
951,1493.635498046875
952,1506.7740478515625
953,1491.225830078125
954,1492.837646484375
955,1492.2965087890625
956,1494.4459228515625
957,1513.7406005859375
958,1494.4044189453125
959,1429.9830322265625
960,1427.1199951171875
961,1435.671630859375
962,1434.57080078125
963,1443.5404052734375
964,1443.39794921875
965,1441.0311279296875
966,1433.748046875
967,1451.7601318359375
968,1456.7845458984375
969,1481.403076171875
970,1476.7564697265625
971,1460.830078125
972,1484.5733642578125
973,1463.0775146484375
974,1464.340087890625
975,1512.2886962890625
976,1487.7205810546875
977,1488.8460693359375
978,1488.59912109375
979,1501.2835693359375
980,1498.1141357421875
981,1509.6961669921875
982,1515.6614990234375
983,1504.0782470703125
984,1493.5220947265625
985,1498.3685302734375
986,1530.3690185546875
987,1516.7003173828125
988,1478.6378173828125
989,1484.1597900390625
990,1508.697998046875
991,1486.9637451171875
992,1494.0819091796875
993,1481.014404296875
994,1478.72265625
995,1493.298095703125
996,1507.7169189453125
997,1488.46630859375
998,1492.433837890625
999,1469.797119140625
1000,1469.9578857421875
1001,1478.868896484375
1002,1475.7139892578125
1003,1488.56103515625
1004,1494.3055419921875
1005,1488.218505859375
1006,1462.1075439453125
1007,1479.804443359375
1008,1496.89013671875
1009,1501.7366943359375
1010,1480.9764404296875
1011,1502.59716796875
1012,1515.6650390625
1013,1510.085205078125
1014,1509.79248046875
1015,1492.67578125
1016,1504.11376953125
1017,1498.296142578125
1018,1501.8748779296875
1019,1478.078369140625
1020,1479.05126953125
1021,1472.850830078125
1022,1460.1669921875
1023,1479.072509765625
1024,1463.2615966796875
1025,1465.2784423828125
1026,1465.2821044921875
1027,1447.2205810546875
1028,1454.64794921875
1029,1463.1669921875
1030,1472.004638671875
1031,1477.8201904296875
